HouseholdID,State,Sector,BuildingType,ElectricitySource,TariffBand,HasMeter,RenewableEnergy,BackupPower,NumOccupants,NumRooms,NumAppliances,MonthlyIncome(NGN),BuildingAge(Years),MonthlyBill(NGN),GeneratorFuelCost(NGN),HoursPowerDaily,SolarCapacity(kW),MonthlyConsumption(kWh),PeakHourUsage,NumACUnits,NumFreezers,ConsumptionCategory
HH019356,Benue,Industrial,Office,NEPA/PHCN,A,Yes,Yes,None,3,4,8,413783.0,18,"₦33,690",19195.0,5.7,0.5,124.3,4.2,1,0,Medium
HH019357,Kwara,Residential,Bungalow,Generator,Band C,yes,No,No Backup,8,3,4,20000.0,27,18379.0,9483.0,16.0,0.0 kW,94.2,6.5,4,1,Heavy
HH019358,Niger,Residential,Duplex,Both,Band C,Yes,Yes,none,7,2,7,185090.0,19,10984.0,6478.0,8.7,3.3,378.7,5.6,0,1,LOW
HH019359,Enugu,Commercial,Office,nepa,Band A,Yes,Yes,generator,4,3,7,518641.0,6,3401.0,4616.0,0.0,5.0,77.5,5.4,1,2,Moderate
HH019360,Bauchi,Residential,Duplex,NEPA/PHCN,Band D,Yes,Yes,None,5,3,6,238243.0,10,26860.0,3582.0,17.8,2.3,316.3,2.1,1,0,MINIMAL
HH019361,Abuja,Agricultural,bungalow,nepa,Band C,yes,yes,Generator,4,5,7,225831.0,12,1000.0,5923.0,21.0,3.4,138.0kwh,7.7,2,0,Medium
HH019362,Kano,Commercial,Office,NEPA/PHCN,Band A,yes,No,Generator,4,3,8,79701.0,12,3978.0,2262.0,13.1,0.0,447.2,5.2,1,2,Extreme
HH019363,Sokoto,Agricultural,bungalow,Mixed,Band B,Yes,No,Generator,4,3,7,223655.0,8,1854.0,"₦28,402",3.3,0.0,287.7kwh,8.9,2,0,Heavy
HH019364,Benue,Residential,Flat,NEPA/PHCN,Band B,Yes,Yes,Solar,2,5,3,52534.0,32,43880.0,6085.0,21.0,2.2,360.8,4.3,1,1,MINIMAL
HH019365,Sokoto,Agricultural,Bungalow,NEPA,Band A,Yes,no,Solar,5,2,14,249043.0,12,10724.0,8019.0,9.4,0.0,134.4,6.0,1,0,H
HH019366,Anambra,Residential,Office,NEPA/PHCN,Band C,Yes,Yes,UPS,3,5,6,93221.0,6,9406.0,771.0,11.9,0.9,454.7,2.8,0,0,MINIMAL
HH019367,Abuja,Residential,Duplex,Grid,Band C,Yes,no,Generator,2,6,11,99523.0,21,21337.0,8952.0,5.9,0.0,623.3,6.1,0,3,Very High
HH019368,Bauchi,Residential,Flat,NEPA,Band C,Prepaid,yes,Generator,4,3,8,53750.0,18,10691.0,11358.0,0.0,2.2,641.4,5.4,2,0,M
HH019369,Kaduna,Commercial,Office,Generator,Band B,yes,Yes,Generator,1,6,11,138426.0,13,"NGN1,000",2557.0,8.0,0.5,291.2,7.4,0,1,M
HH019370,Benue,Residential,Factory,Generator,Band C,No,No,Generator,7,4,2,237480.0,9,38625.0,7409.0,8.7,0.0,161.7,7.2,4,0,Average
HH019371,Rivers,Commercial,Bungalow,NEPA/PHCN,Band C,yes,Yes,None,3,4,5,22109.0,5,4832.0,1002.0,8.4,2.8,94.1,4.5,1,1,L
HH019372,Delta,Residential,Factory,NEPA/PHCN,Band D,Yes,Yes,Generator,2,4,8,139313.0,2,19252.0,929.0,6.4,1.3,1414.5,3.3,0,1,VERY HIGH
HH019373,Bauchi,Residential,Flat,NEPA/PHCN,Band B,yes,Yes,None,3,7,5,145629.0,10,"NGN12,011",30882.0,7.4,0.5,42.1kwh,6.1,2,2,AVERAGE
HH019374,Bauchi,Commercial,Office,Solar,Band D,Yes,N,Generator,6,3,9,37569.0,17,49110.0,19662.0,7.3,0.0,65.0,3.6,0,0,Low
HH019375,Kaduna,Residential,Duplex,NEPA/PHCN,Band A,Yes,No,Solar,3,3,9,-41809.0,11,"₦46,584","₦10,335",7.8,0.0,-20.0,7.1,1,0,LOW
HH019376,Kwara,Industrial,Flat,Solar,Band D,1,Yes,Generator,6,4,11,95523.0,9,3950.0,5968.0,0.0,0.7,20.0,7.7,1,2,MODERATE
HH019377,Bauchi,Commercial,Factory,Both,Band B,Y,Yes,None,1,3,5,63632.0,2,4856.0,28886.0,3.4,1.0,40.3,7.5,2,1,L
HH019378,Anambra,Government,Shop,Generator,Band C,yes,Yes,Generator,2,4,6,20000.0,9,49211.0,1658.0,7.3,4.1,1915.0,6.1,2,0,very high
HH019379,Bauchi,Residential,Flat,NEPA/PHCN,Band C,yes,no,UPS,1,5,8,50579.0,18,83871.0,9502.0,8.6,0.0,193.6,9.2,0,0,LOW
HH019380,Anambra,Agricultural,Factory,Solar,Band D,yes,No,UPS,3,3,8,189535.0,12,1134.0,3222.0,15.6,0.0,65.5,4.8,1,1,low
HH019381,Kwara,Commercial,Duplex,NEPA/PHCN,Band C,No,No,Solar,2,7,3,"₦52,838",0,19795.0,25257.0,-6.0,0.0,32.0,5.9,0,2,Minimal
HH019382,Rivers,Agricultural,Shop,Generator,C,Yes,no,Solar,6,4,7,"NGN20,000",17,10919.0,869.0,12.1,0.0,1049.3,7.7,3,0,Very heavy
HH019383,Lagos,Residential,Office,Solar,Band E,No,No,Generator,3,4,7,74498.0,17,30851.0,16191.0,15.3,0.0 kW,130.7,5.0,1,2,M
HH019384,Abuja,Industrial,Shop,Generator,Band B,Yes,no,None,3,3,7,20000.0,21,5930.0,50463.0,11.2,0.0,682.9,8.1,1,1,very high
HH019385,Enugu,Industrial,Flat,Generator,Band C,Yes,Yes,None,4,3,11,51095.0,10,30977.0,9792.0,7.6,0.5,520.5,6.6,1,1,Very High
HH019386,Bauchi,Residential,Duplex,NEPA,Band D,no,1,Generator,5,3,8,88824.0,31,21563.0,"NGN1,659",7.1,1.4,2065.6,5.2,1,1,EXTREME
HH019387,Kwara,Commercial,Flat,Grid,Band B,No,0,ups,2,2,6,20000.0,16,71044.0,21560.0,11.8,0.0,361.5,5.8,1,0,Moderate
HH019388,Enugu,Industrial,Flat,NEPA,Band A,Yes,No,None,4,2,2,106994.0,2,59473.0,1323.0,2.1,0.0,252.5,5.1,1,1,Medium
HH019389,Bauchi,Commercial,Duplex,NEPA/PHCN,band b,Yes,No,Generator,2,6,6,28219.0,14,16530.0,8142.0,15.6,0.0,36.9,6.7,1,0,Medium
HH019390,Sokoto,Residential,Duplex,NEPA/PHCN,D,No,No,Generator,5,9,7,38986.0,4,11148.0,18547.0,18.7,0.0,46.1,7.8,2,1,H
HH019391,Abuja,Commercial,Factory,Both,Band B,0,No,Generator,6,2,3,27283.0,26,6527.0,"₦7,985",8.6,0.0,69.1,9.0,0,0,LOW
HH019392,Rivers,Residential,Bungalow,Off-grid,Band B,no,Yes,Generator,6,2,9,25117.0,21,57066.0,9582.0,8.1 hrs,1.7,179.6,5.1,2,1,Medium
HH019393,Lagos,Industrial,bungalow,NEPA/PHCN,Band B,Yes,Yes,Generator,4,3,7,268096.0,18,12209.0,2528.0,0.0,0.5,202.7,2.1,1,0,MINIMAL
HH019394,Delta,Residential,Bungalow,generator,Band D,Yes,No,None,5,4,7,101613.0,13,1000.0,1319.0,10.6,0.0,60.5,4.2,0,2,L
HH019395,Rivers,Residential,Warehouse,Both,Band D,Yes,No,UPS,6,7,4,20531600.0,16,14156.0,920200.0,13.8,0.0,99.0,3.7,1,1,Minimal
HH019396,Plateau,Residential,Warehouse,Mixed,Band C,yes,Yes,Generator,8,5,5,138905.0,0,11564.0,4580.0,11.9,1.1,212.9,7.9,0,1,Minimal
HH019397,Bauchi,Commercial,Flat,NEPA/PHCN,Band B,no,Yes,none,3,2,7,20000.0,27,14399.0,9054.0,8.1,0.5,323.4 kWh,6.7,1,0,AVERAGE
HH019398,Enugu,Agricultural,Warehouse,Generator,Band C,Yes,0,Generator,3,2,4,27414.0,7,"NGN5,636",457.0,6.4,0.0,138.0,5.5,1,1,Minimal
HH019399,Anambra,Residential,Shop,Solar,Band C,No,No,None,3,6,12,48013.0,27,9279.0,3863.0,15.4,0.0,118.4,7.2,1,1,Medium
HH019400,Benue,Residential,Bungalow,Both,Band C,yes,Yes,UPS,3,6,9,108398.0,9,33010.0,4066.0,0.2,4.4,185.2,9.4,0,2,L
HH019401,Anambra,Residential,flat,Both,Band C,no,yes,UPS,3,5,4,47034.0,6,"NGN16,460",11185.0,9.6,2.1,394.3,6.4,0,0,MINIMAL
HH019402,Kano,Industrial,Bungalow,solar,Band A,No,Yes,UPS,1,1,9,339118.0,5,5651.0,8578.0,20.2,1.1,191.9,4.7,0,3,high
HH019403,Oyo,Commercial,Bungalow,NEPA,Band C,no,No,Solar,3,3,5,21503.0,8,12596.0,8403.0,9.4,0.0,290.8,6.4,1,0,Average
HH019404,Kaduna,Residential,Office,NEPA/PHCN,Band B,Yes,No,none,4,7,2,76010.0,9,16592.0,19314.0,14.2,0.0,88.9,2.1,0,2,LOW
HH019405,Kaduna,Commercial,Bungalow,Solar,Band C,No,Yes,None,4,5,13,223343.0,10,397600.0,"₦3,007",10.7,1.7,263.1,7.1,1,3,Extreme
HH019406,Kwara,Residential,Bungalow,Generator,Band A,Yes,No,Solar,6,1,9,313334.0,12yrs,20357.0,22139.0,12.6,0.0,93.5,2.5,1,0,Moderate
HH019407,Enugu,Residential,OFFICE,Mixed,Band E,0,No,generator,3,2,3,"₦20,000",4,10078.0,18225.0,15.8,0.0,862.1,5.9,0,0,Medium
HH019408,Kaduna,Residential,Mansion,Generator,Band E,Yes,no,solar,3,9,9,204174.0,0,10581.0,12365.0,10.9,0.0,685.9,3.3,2,1,VH
HH019409,Kaduna,Industrial,Shop,Both,Band C,yes,1,None,3,5,10,138518.0,15,-15781.0,23.0,14.5,3.0,294.0,3.9,3,1,VERY HIGH
HH019410,Rivers,Government,Flat,NEPA/PHCN,Band D,0,yes,UPS,8,1,10,3165300.0,14,13137.0,7513.0,6.9,5.4,576.8,5.9,1,2,VERY HIGH
HH019411,Delta,Industrial,DUPLEX,Both,Band C,No,No,Generator,4,5,8,45656.0,1,14010.0,43167.0,9.9,0.0 kW,395.6,2.9,1,0,very high
HH019412,Bauchi,Residential,Bungalow,NEPA/PHCN,Band D,yes,No,ups,5,6,5,295839.0,9,9734.0,35441.0,8.5,0.0,182.6kwh,4.1,0,0,MINIMAL
HH019413,Bauchi,Commercial,flat,Both,Band D,1,No,None,3,7,13,20000.0,8yrs,43672.0,9907.0,3.0,0.0 kW,2082.0,5.6,2,1,HIGH
HH019414,Enugu,Residential,Flat,generator,Band C,Yes,no,none,7,3,4,189589.0,23,"₦23,681",19834.0,14.5,0.0,39.2,8.2,1,0,Low
HH019415,Kano,Industrial,Shop,NEPA/PHCN,band a,Yes,No,Generator,5,3,9,94955.0,3,2304.0,6072.0,6.6,0.0,651.9,4.5,1,1,VERY HIGH
HH019416,Delta,Commercial,Office,Solar,Band D,0,0,GEN,6,6,7,20000.0,0,7364.0,53008.0,10.2,0.0,175.6,7.1,3,0,Very High
HH019417,Kano,Government,OFFICE,Mixed,E,Yes,No,GEN,3,2,15,160792.0,14,49482.0,14535.0,,0.0,265.3 kWh,5.4,2,0,EXTREME
HH019418,Enugu,Residential,Shop,NEPA/PHCN,Band C,Yes,No,Solar,3,4,6,20000.0,23,6685.0,21974.0,14.0,0.0,221.7,7.0,2,0,AVERAGE
HH019419,Lagos,Industrial,bungalow,NEPA/PHCN,Band A,Yes,no,Generator,4,5,5,47526.0,0,52694.0,2003.0,7.5,0.0,236.4,7.4,1,1,Heavy
HH019420,Lagos,Commercial,Office,Solar,Band B,No,No,None,1,3,6,,1,31107.0,3215.0,17.3,0.0,118.5,7.0,1,0,moderate
HH019421,Bauchi,Residential,Shop,generator,Band D,Prepaid,no,None,3,7,9,200817.0,21,4631.0,619.0,17.6,0.0,2293.4,4.1,2,1,VERY HIGH
HH019422,Kaduna,Commercial,Factory,Both,B,Yes,No,UPS,4,4,14,154108.0,4,37108.0,2359.0,1.3,0.0,156.5,6.3,1,1,H
HH019423,Kwara,Government,Bungalow,Solar,Band D,yes,No,Generator,4,4,8,24494800.0,23,4406.0,4941.0,11.8,0.0,167.6,7.6,0,0,Moderate
HH019424,Anambra,Government,Office,NEPA/PHCN,Band C,Yes,No,Generator,1,8,9,310081.0,9,12388.0,3851.0,7.7,0.0,617.7,3.4,2,0,Very High
HH019425,Benue,Industrial,Bungalow,Off-grid,Band A,Yes,no,UPS,1,3,7,20000.0,13,6613.0,2490.0,21.7,0.0,264.7,8.2,1,1,H
HH019426,Bauchi,Residential,Shop,Generator,Band A,yes,No,Generator,1,6,6,90419.0,16,6976.0,548.0,13.8,0.0,94.8,5.6,0,1,MINIMAL
HH019427,Rivers,Government,Bungalow,NEPA/PHCN,Band A,Yes,Y,Generator,6,1,6,28120.0,15,3818.0,27149.0,6.0,0.5,631.4,6.1,1,2,very high
HH019428,Kaduna,Commercial,Warehouse,Generator,Band D,No,No,Generator,5,8,7,217268.0,11,8437.0,3354.0,8.7,0.0,65.6kwh,6.4,3,1,Heavy
HH019429,Benue,Residential,Flat,Generator,Band E,N,No,None,4,5,13,273777.0,20,56376.0,4030.0,4.6,0.0,842.3,7.9,1,1,VH
HH019430,Oyo,Residential,Bungalow,Solar,Band B,1,No,None,6,5,7,59340.0,18,25677.0,22739.0,,0.0,597.2kwh,5.9,1,0,VERY HIGH
HH019431,Benue,Residential,flat,Both,Band B,no,No,None,1,5,13,79674.0,8,39659.0,15370.0,10.3,0.0,55.9,9.8,2,0,H
HH019432,Sokoto,Residential,Bungalow,generator,Band C,Yes,No,Generator,3,7,13,"₦76,942",21,7001.0,7260.0,8.5,0.0,1228.2,5.4,0,1,VH
HH019433,Lagos,Industrial,Flat,NEPA/PHCN,Band A,Yes,No,Generator,2,5,8,79347.0,15,1627.0,3415.0,6.2,0.0kw,441.7,7.9,1,0,HEAVY
HH019434,Kaduna,Residential,Shop,Solar,Band C,yes,Yes,Generator,5,6,7,293034.0,23,"NGN5,962",17754.0,6.4,0.5,392.0,5.7,2,1,High
HH019435,Anambra,Residential,Duplex,Generator,band a,yes,no,GEN,2,5,8,49791.0,10,"NGN5,869",7306.0,11.4,0.0,80.2,4.0,1,0,LOW
HH019436,Sokoto,Residential,Flat,NEPA/PHCN,Band D,Yes,No,Generator,4,3,6,75642.0,17,13196.0,4012.0,15.4 hrs,0.0,398.4 kWh,1.9,1,1,MODERATE
HH019437,Sokoto,Commercial,Factory,NEPA,Band B,Yes,yes,none,5,4,10,226490.0,13,8407.0,1705.0,9.3,3.8,211.4,6.4,0,3,HIGH
HH019438,Benue,Residential,OFFICE,NEPA/PHCN,Band A,No,0,None,3,6,10,30328.0,6,5308.0,6107.0,17.7,0.0,151.1,3.4,1,1,Heavy
HH019439,Kano,Residential,Bungalow,NEPA/PHCN,Band C,No,no,Generator,6,2,10,112700.0,7,37769.0,9245.0,9.0,0.0,95.6,4.4,4,1,Heavy
HH019440,Plateau,Residential,Bungalow,NEPA/PHCN,BAND A,Yes,No,Solar,3,4,5,258061.0,13,6237.0,22575.0,10.0,0.0,507.0,5.4,3,2,Very High
HH019441,Sokoto,Commercial,Flat,NEPA/PHCN,Band D,Yes,No,None,5,2,5,303271.0,8,2500.0,23481.0,6.4,0.0,100.5,5.3,2,2,M
HH019442,Kano,Residential,Flat,NEPA/PHCN,Band B,Yes,No,Generator,6,5,7,205014.0,10,2883.0,10434.0,3.5,0.0,91.4 kWh,3.4,0,0,low
HH019443,Bauchi,Commercial,Flat,Generator,Band A,Postpaid,Yes,None,6,6,6,160523.0,4yrs,14124.0,4151.0,9.7,2.9,77.4,6.5,1,1,moderate
HH019444,Abuja,Residential,Duplex,Both,Band C,Yes,No,Generator,4,5,8,71500.0,26,9280.0,14790.0,15.2,0.0,565.5,3.2,0,1,HIGH
HH019445,Niger,Residential,Office,NEPA/PHCN,Band B,No,No,Generator,2,6,4,20000.0,19,6972.0,45701.0,3.5,0.0,306.0,7.2,1,0,Moderate
HH019446,Rivers,Residential,bungalow,generator,Band B,No,No,UPS,6,5,8,53724.0,4,10269.0,3662.0,17.2,0.0,89.4,5.9,1,3,MODERATE
HH019447,Kwara,Residential,Bungalow,Generator,Band B,yes,No,None,2,2,5,20000.0,9,16995.0,3613.0,6.9,0.0,310.7,6.6,1,1,LOW
HH019448,Kano,Residential,Duplex,Both,Band D,yes,No,None,2,2,14,35571.0,14,7092.0,50480.0,7.7,0.0,431.0,5.8,2,2,VH
HH019449,Benue,Residential,Office,NEPA/PHCN,Band A,Y,yes,Generator,2,6,14,237192.0,5,10270.0,6065.0,7.7,1.4,158.4,3.6,2,0,high
HH019450,Abuja,Residential,Bungalow,Generator,Band C,No,Yes,Generator,2,5,5,20159.0,5,8751.0,8162.0,19.7,1.6,32.1,5.0,1,1,L
HH019451,Lagos,Industrial,Office,NEPA/PHCN,Band D,Y,No,Generator,2,4,9,20000.0,18,1000.0,3051.0,4.1 hours,0.0,24.9,9.7,1,1,MODERATE
HH019452,Kano,Residential,Duplex,NEPA/PHCN,Band B,Yes,Y,None,5,4,8,34503.0,3yrs,6210.0,1456.0,6.5,0.5,519.7,4.8,1,1,Moderate
HH019453,Kwara,Government,Flat,Generator,A,Yes,no,Solar,2,6,5,225020.0,27,18217.0,,3.3,0.0kw,195.2,5.6,4,0,HEAVY
HH019454,Kaduna,Industrial,Flat,Solar,Band A,No,Yes,Solar,2,5,14,31739.0,6,17229.0,16473.0,10.6,1.6,414.7,8.0,1,1,Very heavy
HH019455,Anambra,Industrial,Duplex,NEPA/PHCN,Band D,Yes,No,None,1,3,8,20000.0,12,13068.0,8310.0,10.3,0.0,1477.0,4.5,0,1,VERY HIGH
HH019456,Plateau,Residential,Shop,Both,Band B,0,Yes,solar,5,4,6,205441.0,18,11693.0,12752.0,8.9,7.1,311.3,6.4,1,1,MODERATE
HH019457,Oyo,Industrial,flat,NEPA/PHCN,Band D,Yes,Yes,Generator,5,3,4,99430.0,9,3444.0,286.0,9.7,5.3,265.5kwh,5.3,0,3,LOW
HH019458,Sokoto,Residential,Flat,NEPA/PHCN,Band C,Yes,yes,No Backup,1,4,2,145017.0,4,13571.0,20238.0,7.0,0.7,250.7,9.5,2,2,Low
HH019459,Kano,Residential,Office,Generator,Band C,no,no,UPS,5,5,7,92785.0,13,15095.0,1372.0,6.3,0.0,71.0,4.2,1,1,low
HH019460,Bauchi,Residential,Bungalow,Both,Band B,yes,No,Generator,1,8,6,64430.0,20,9707.0,9236.0,4.2,0.0,528.7,5.1,0,0,Average
HH019461,Oyo,Government,Factory,Mixed,Band B,yes,Yes,Solar,3,6,5,541087.0,5,40491.0,24847.0,4.2,8.8,38.8,5.9,1,1,L
HH019462,Oyo,Residential,Office,Generator,Band C,Yes,Yes,UPS,1,5,8,62813.0,2,14187.0,3386.0,11.2,0.5,90.6,7.6,1,0,low
HH019463,Oyo,Government,Bungalow,Generator,Band D,Yes,No,None,3,2,9,424503.0,6,2806.0,2085.0,14.8 hrs,0.0,140.8,4.5,2,0,AVERAGE
HH019464,Benue,Residential,Bungalow,NEPA/PHCN,Band B,No,1,None,5,4,6,373460.0,20,27705.0,21418.0,11.9,1.1,72.1,5.2,3,1,Medium
HH019465,Benue,Government,Duplex,nepa,Band D,Yes,Yes,Generator,7,5,10,224890.0,2,19085.0,₦120,9.8,2.6,297.4,7.0,3,0,EXTREME
HH019466,Delta,Government,Bungalow,NEPA/PHCN,Band C,No,No,Solar,6,7,7,20000.0,10,4695.0,37562.0,2.5,0.0,21.0,7.9,1,0,Moderate
HH019467,Oyo,Government,Office,Both,Band C,yes,No,Generator,8,1,3,130321.0,10,2764.0,17020.0,5.3,0.0,356.6,5.1,1,1,Average
HH019468,Delta,Commercial,flat,solar,Band A,Yes,No,generator,8,3,7,20000.0,18,7448.0,6178.0,13.2,0.0,681.6,8.2,0,0,Extreme
HH019469,Anambra,Government,Factory,nepa,Band A,No,No,Generator,4,9,5,332495.0,10,3485.0,28209.0,4.2,0.0,264.0,7.2,3,0,EXTREME
HH019470,Oyo,Agricultural,Flat,Both,Band C,No,No,Generator,13,6,11,427943.0,0,28303.0,47182.0,7.6,0.0,288.5 kWh,10.9,0,0,very high
HH019471,Abuja,Residential,Flat,Both,BAND A,Yes,Yes,None,3,2,12,106794.0,21,6409.0,11472.0,11.5,2.7 kW,120.1,4.0,2,0,MODERATE
HH019472,Oyo,Residential,Flat,Solar,Band B,Postpaid,Yes,Generator,2,6,13,66028.0,9 years,1000.0,37597.0,10.8,0.5,320.7,3.5,0,4,H
HH019473,Enugu,Industrial,Office,NEPA/PHCN,Band A,Yes,No,None,2,2,10,49852.0,8,24096.0,1882.0,5.8,0.0,51.1,3.6,0,0,L
HH019474,Benue,Residential,Flat,nepa,Band C,1,Yes,None,2,5,14,131086.0,4,37075.0,15723.0,10.9,3.5,29.6,2.5,0,0,MINIMAL
HH019475,Rivers,Industrial,Duplex,Solar,Band A,Yes,yes,Solar,2,4,5,440462.0,13,39983.0,6769.0,1.3,1.1,35.8,4.7,2,0,Average
HH019476,Abuja,Residential,Office,Both,Band B,yes,no,Generator,1,5,6,60729.0,10,11695.0,362.0,13.9,0.0,711.8,4.7,1,2,H
HH019477,Kwara,Commercial,Flat,Generator,Band C,Yes,Yes,Generator,6,6,8,72298.0,8,67306.0,4332.0,9.9,3.2,47.2,6.4,2,2,MODERATE
HH019478,Kano,Residential,Bungalow,NEPA/PHCN,Band A,Yes,0,Generator,4,6,14,27244.0,9,68697.0,-14989.0,11.1,0.0,551.0,1.0,1,0,VH
HH019479,Anambra,Residential,Bungalow,NEPA,Band D,Yes,Y,Generator,6,3,11,345766.0,18,5257.0,17326.0,3.2,0.5,124.6,9.2,1,2,Average
HH019480,Anambra,Residential,Duplex,Generator,B,yes,Yes,Solar,7,3,11,77596.0,12,31397.0,"NGN2,844",14.0,1.2,-152.6,3.1,2,0,moderate
HH019481,Enugu,Industrial,Flat,generator,E,Postpaid,Yes,solar,3,3,9,132907.0,30,9256.0,8549.0,9.9,0.9,506.4,5.2,1,3,Very heavy
HH019482,Enugu,Residential,Flat,Off-grid,Band C,no,0,Solar,1,4,11,384055.0,12,2874.0,22747.0,14.7,0.0,391.6,6.8,0,1,High
HH019483,Enugu,Industrial,Bungalow,NEPA,Band B,Yes,Yes,None,4,5,5,20000.0,22,11988.0,5850.0,6.6,1.0 kW,283.5,4.1,1,3,HEAVY
HH019484,Enugu,Industrial,Duplex,NEPA/PHCN,Band D,No,No,none,5,4,5,322089.0,13,22335.0,23424.0,15.5,0.0,81.7,7.5,1,0,Heavy
HH019485,Enugu,Commercial,Bungalow,generator,Band D,Yes,No,Solar,2,5,10,39136.0,4,18474.0,10130.0,18.7,0.0,39.3,7.4,1,0,M
HH019486,Lagos,Residential,flat,Solar,Band C,Yes,Yes,UPS,3,8,9,180125.0,2,36466.0,45500.0,13.1,3.2,332.0,3.8,1,1,HEAVY
HH019487,Kaduna,Residential,Duplex,NEPA/PHCN,Band C,No,No,Generator,5,3,8,277662.0,19,12500.0,4413.0,3.3,0.0,20.0,6.4,1,0,low
HH019488,Benue,Commercial,Bungalow,NEPA/PHCN,Band D,No,1,Generator,3,8,8,165649.0,16,"₦19,452",11558.0,15.3,2.9,46.3,9.8,1,2,M
HH019489,Anambra,Residential,Office,NEPA/PHCN,Band B,No,no,UPS,6,5,12,319865.0,18,6571.0,10205.0,14.9,0.0,1079.7,6.3,1,0,Very High
HH019490,Enugu,Commercial,Duplex,NEPA/PHCN,Band A,Yes,Yes,Generator,2,5,4,270072.0,6,21170.0,23779.0,9.0,1.5,63.3,8.0,2,2,Heavy
HH019491,Kano,Agricultural,Office,NEPA/PHCN,Band C,Yes,0,Generator,3,5,14,45558.0,9,9579.0,"₦15,575",12.5,0.0,145.7,7.9,1,1,H
HH019492,Plateau,Residential,Bungalow,Mixed,Band D,Yes,yes,Generator,3,3,3,213446.0,16,1849.0,18824.0,11.9,3.6,164.4,5.9,0,2,Low
HH019493,Lagos,Commercial,Warehouse,NEPA,Band C,Yes,Y,Generator,6,2,4,20000.0,10,38098.0,15202.0,3.9 hours,1.5,20.0,6.6,1,1,Minimal
HH019494,Abuja,Agricultural,Warehouse,Both,Band D,Yes,Yes,Generator,4,5,15,439438.0,0,19113.0,2872.0,14.8,0.5,115.5,7.2,0,1,moderate
HH019495,Plateau,Government,Office,NEPA/PHCN,Band C,Yes,Yes,Generator,1,2,7,97594.0,13,18885.0,995.0,12.7,3.8,906.6,8.3,0,1,H
HH019496,Sokoto,Government,Factory,NEPA/PHCN,Band D,yes,No,None,4,8,9,41431.0,10,4000.0,14040.0,9.0,0.0,155.2,4.2,2,1,HEAVY
HH019497,Abuja,Industrial,Flat,Solar,Band A,Yes,N,Solar,5,3,7,38828.0,4,1000.0,26199.0,12.8,0.0,102.8,7.2,2,2,VH
HH019498,Delta,Residential,OFFICE,Both,Band B,Y,No,None,5,6,9,79199.0,9,14339.0,5776.0,8.7,0.0,159.7,6.7,3,1,H
HH019499,Benue,Government,Flat,Off-grid,Band C,Yes,No,None,3,6,10,195030.0,5yrs,23329.0,35896.0,18.4,0.0,69.7,4.5,1,1,Heavy
HH019500,Kaduna,Government,Duplex,NEPA,D,Yes,No,Generator,4,2,5,20000.0,0,1526.0,14932.0,5.0,0.0,138.3,4.6,1,1,MINIMAL
HH019501,Plateau,Commercial,Bungalow,generator,Band D,Yes,no,solar,6,8,13,68131.0,13,25649.0,717600.0,9.1,0.0,120.1,6.8,0,0,High
HH019502,Abuja,Residential,Duplex,NEPA/PHCN,Band C,Yes,no,generator,4,5,7,20000.0,14,"₦11,757",5956.0,7.6,0.0,83.8,6.7,0,1,LOW
HH019503,Enugu,Residential,Office,NEPA/PHCN,Band C,No,Y,Solar,4,6,7,133517.0,5,21018.0,4323.0,1.7,3.7,27.4,9.6,1,1,MINIMAL
HH019504,Sokoto,Residential,Duplex,NEPA/PHCN,Band E,yes,No,None,3,4,7,"NGN242,116",12,18634.0,28445.0,7.4,0.0,20.0,3.9,0,0,L
HH019505,Anambra,Residential,Office,NEPA/PHCN,Band C,yes,No,Generator,4,1,7,166054.0,18,5043.0,5433.0,6.7,0.0,428.9,5.2,1,1,Medium
HH019506,Sokoto,Commercial,Flat,nepa,Band A,No,Yes,None,5,3,7,3707600.0,12,6285.0,3694.0,12.4,2.2,361.2,6.3,0,0,Average
HH019507,Delta,Commercial,bungalow,solar,Band C,Yes,No,GEN,2,5,12,151374.0,18,7252.0,16779.0,4.3,0.0 kW,232.2,7.4,2,1,VH
HH019508,Rivers,Commercial,Office,Generator,Band C,No,No,Generator,5,4,5,333161.0,3,10461.0,23979.0,11.7,0.0,375.3,3.9,2,2,VERY HIGH
HH019509,Niger,Residential,Office,generator,A,N,No,UPS,3,2,7,38058.0,6,3079.0,16462.0,13.4,0.0,178.8,9.7,0,0,low
HH019510,Niger,Industrial,Office,NEPA/PHCN,Band B,N,Yes,Solar,2,5,10,27114.0,5,3256.0,"₦5,213",10.3,0.7,162.2,6.7,0,1,Average
HH019511,Lagos,Residential,bungalow,Both,Band A,no,No,Solar,3,3,11,219649.0,7,3641.0,21577.0,16.2,0.0,186.4,5.8,0,0,HEAVY
HH019512,Rivers,Residential,Bungalow,Solar,Band C,Yes,No,Generator,5,2,5,353114.0,0,42319.0,6429.0,7.2,0.0,89.5,3.8,1,1,LOW
HH019513,Rivers,Commercial,Bungalow,NEPA/PHCN,Band A,0,Y,Solar,7,3,6,118968.0,1,23712.0,93.0,8.6 hours,1.7,847.2,7.1,1,1,Extreme
HH019514,Enugu,Residential,Factory,nepa,Band E,No,Yes,None,2,5,10,104216.0,10,26424.0,1095.0,7.4,3.7,255.7,7.2,1,1,Minimal
