State,Sector,BuildingType,ElectricitySource,TariffBand,HasMeter,RenewableEnergy,BackupPower,NumOccupants,NumRooms,NumAppliances,BuildingAge(Years),HoursPowerDaily,SolarCapacity(kW),PeakHourUsage,NumACUnits,NumFreezers,ConsumptionCategory,MonthlyIncome_log,MonthlyBill_log,GeneratorFuelCost_log,MonthlyConsumption_log,consumption_rate,House_comfort,usage_rate,appliance_consumption,Hourly_rate
Lagos,Industrial,Office,Both,B and A,No,No,Solar,2,6,12,7,9.6,0.0,5.7,1,0,Very high,10.4278,10.4278,9.299851954179653,3.044522437723423,1.52,0.579,0.529,0.533,0.317
Kano,Residential,Duplex,Both,B and D,Yes,No,Solar,4,4,10,11,4.4,0.0,10.0,1,0,High,9.9118,9.9118,8.167068178341237,6.498733854671196,1.62,0.708,0.548,0.314,1.477
Kaduna,Residential,Flat,NEPA/PHCN,B and C,Yes,Yes,Generator,5,6,12,7,17.6,3.7,6.0,0,0,Low,7.6797,7.6797,9.007734471879521,3.9871304779149512,0.8,0.427,0.46,0.978,0.227
Enugu,Industrial,Flat,NEPA/PHCN,B and D,Yes,Yes,Generator,3,6,8,8,6.5,0.7,4.7,2,2,Very high,9.5148,9.5148,10.463731714431846,6.083359811812238,2.03,0.68,0.476,0.464,0.936
Rivers,Residential,Flat,Solar,B and C,Yes,Yes,UPS,6,3,7,11,13.8,1.4,5.1,0,1,Low,10.2014,10.2014,8.813884558025606,3.044522437723423,0.51,1.02,0.536,1.38,0.221
Oyo,Government,Duplex,Solar,B and C,Yes,No,Solar,9,3,9,15,4.1,0.0,3.7,2,1,Moderate,9.2578,9.2578,8.24143968982973,3.2308043957334744,0.36,0.771,0.529,0.342,0.788
Anambra,Commercial,Shop,NEPA/PHCN,B and D,No,No,Generator,8,4,7,19,0.0,0.0,6.3,0,1,High,9.4282,9.4282,10.130941799437423,6.219197550755999,0.78,0.857,0.482,0.0,inf
Kaduna,Residential,Flat,Both,B and B,Yes,No,Solar,1,3,10,9,14.7,0.0,8.9,2,2,High,10.2652,10.2652,8.189244525735901,5.940171252720432,5.94,0.79,0.556,1.131,0.404
Benue,Commercial,Office,Solar,B and E,Yes,Yes,UPS,2,5,5,20,15.6,2.9,4.2,1,2,Moderate,10.3091,10.3091,6.326149473155099,5.792403666309729,2.9,1.031,0.62,1.56,0.371
Delta,Residential,Office,Solar,B and C,Yes,Yes,Generator,3,3,10,16,3.5,5.2,5.2,0,2,Low,9.0186,9.0186,9.394410399304254,5.612032616046633,1.87,0.694,0.49,0.269,1.603
Delta,Residential,Office,NEPA/PHCN,B and D,Yes,No,Generator,3,8,12,10,8.2,0.0,6.7,1,2,Very high,9.6821,9.6821,9.720765915720834,6.704536896475197,2.23,0.484,0.499,0.41,0.818
Rivers,Industrial,Office,Generator,B and B,Yes,Yes,Generator,3,2,6,14,8.1,2.6,6.5,1,1,High,9.5916,9.5916,9.175593635646347,3.367295829986474,1.12,1.199,0.511,1.012,0.416
Rivers,Residential,Shop,NEPA/PHCN,B and D,Yes,Yes,UPS,4,3,3,16,2.7,6.5,9.9,0,1,Low,9.7966,9.7966,10.084725188767045,3.871201010907891,0.97,1.633,0.493,0.45,1.434
Rivers,Residential,Shop,Generator,B and A,Yes,No,Generator,4,4,10,16,13.9,0.0,3.9,2,1,Moderate,6.9088,6.9088,8.829958044235482,4.203198967134183,1.05,0.493,0.439,0.993,0.302
Bauchi,Industrial,Flat,Solar,B and C,No,No,Solar,8,2,5,16,8.8,0.0,4.2,2,1,High,10.3873,10.3873,7.68017564043659,4.56746831880408,0.57,1.484,0.575,1.257,0.519
Sokoto,Industrial,Office,Solar,B and D,No,No,Generator,3,4,9,18,7.0,0.0,5.5,1,2,Moderate,8.364,8.364,6.021023349349527,3.66612246699132,1.22,0.643,0.581,0.538,0.524
Plateau,Commercial,Bungalow,Generator,B and D,Yes,Yes,UPS,6,4,11,0,11.8,0.5,7.9,2,0,Very high,10.7488,10.7488,10.0915012118666,6.506531165131227,1.08,0.717,0.516,0.787,0.551
Oyo,Commercial,Bungalow,Solar,B and B,Yes,No,Solar,3,3,3,11,3.1,0.0,4.6,1,1,Low,9.796,9.796,8.854522203757432,5.240158452374504,1.75,1.633,0.525,0.517,1.69
Oyo,Commercial,Flat,NEPA/PHCN,B and E,Yes,No,Generator,6,1,10,6,10.0,0.0,6.7,0,2,High,8.598,8.598,9.493185766536437,5.584998938666234,0.93,0.782,0.475,0.909,0.558
Enugu,Commercial,Duplex,Both,B and D,Yes,No,Generator,10,7,9,19,10.5,0.0,5.5,0,4,Very high,9.3395,9.3395,5.683579767338681,6.136430317358168,0.61,0.584,0.622,0.656,0.584
Anambra,Residential,Office,NEPA/PHCN,B and C,Yes,Yes,Generator,3,5,7,16,9.5,0.6,6.5,2,1,Low,8.8522,8.8522,9.675017339716193,3.2809112157876537,1.09,0.738,0.478,0.792,0.345
Abuja,Agricultural,Office,Generator,B and B,Yes,No,UPS,2,5,7,16,9.0,0.0,6.5,1,2,Moderate,10.5916,10.5916,8.809713540508268,5.967684018442578,2.98,0.883,0.546,0.75,0.663
Plateau,Residential,Bungalow,Both,B and B,No,Yes,Generator,9,1,9,15,11.2,0.9,5.2,1,0,Moderate,9.5989,9.5989,8.862483576488332,4.060443010546419,0.45,0.96,0.52,1.12,0.363
Delta,Commercial,Flat,Both,B and C,No,No,Generator,3,2,7,16,12.3,0.0,5.4,1,2,Very high,10.3426,10.3426,8.517593111437565,6.541029999189903,2.18,1.149,0.548,1.367,0.532
Lagos,Government,Flat,Solar,B and D,Yes,Yes,Solar,6,6,4,18,2.4,1.9,7.8,4,0,High,8.5865,8.5865,9.262932822095353,6.302802109158108,1.05,0.859,0.481,0.24,2.626
Lagos,Commercial,Shop,NEPA/PHCN,B and D,No,No,Generator,6,3,8,17,0.6,0.0,3.8,1,3,Moderate,10.1092,10.1092,9.425209786838147,4.627909672957581,0.77,0.919,0.518,0.055,7.713
Rivers,Government,Bungalow,Both,B and C,No,No,Generator,6,6,9,19,12.0,0.0,8.9,2,1,Very high,9.6424,9.6424,9.57073837671504,4.675628649636653,0.78,0.643,0.502,0.8,0.39
Kwara,Residential,Flat,NEPA/PHCN,B and B,Yes,Yes,Generator,2,5,11,23,11.8,6.5,6.1,0,0,Low,10.0651,10.0651,9.818201958253768,4.58700621536042,2.29,0.629,0.506,0.738,0.389
Delta,Residential,Duplex,NEPA/PHCN,B and B,Yes,Yes,Solar,3,5,2,17,9.4,0.8,7.9,1,2,Low,7.6629,7.6629,7.608374474380783,5.8673175543650995,1.96,1.095,0.502,1.343,0.624
Abuja,Government,Bungalow,Both,B and A,Yes,No,Solar,4,6,10,5,13.2,0.0,7.5,2,3,Very high,9.9914,9.9914,8.215817791832453,4.8629083820668,1.22,0.624,0.549,0.825,0.368
Plateau,Residential,Shop,Generator,B and B,Yes,No,Generator,2,4,12,10,11.6,0.0,5.8,2,0,Very high,9.1701,9.1701,10.168540506927547,6.275326833456898,3.14,0.573,0.474,0.725,0.541
Abuja,Industrial,Flat,NEPA/PHCN,B and A,Yes,No,Generator,3,2,10,23,6.5,0.0,6.2,0,1,High,9.3943,9.3943,8.311398278436641,5.409411414053624,1.8,0.783,0.531,0.542,0.832
Lagos,Residential,Flat,NEPA/PHCN,B and D,Yes,No,UPS,11,2,7,14,17.4,0.0,6.7,1,1,High,8.6398,8.6398,9.200471837777577,5.762680115903686,0.52,0.96,0.484,1.933,0.331
Kwara,Industrial,Shop,Generator,B and C,Yes,No,UPS,6,5,9,7,2.4,0.0,5.1,0,1,Moderate,8.4557,8.4557,9.160204302482386,4.891100725401066,0.82,0.604,0.48,0.171,2.038
Abuja,Commercial,Shop,Both,B and A,Yes,No,Generator,4,1,11,13,5.0,0.0,6.3,0,1,Moderate,9.6345,9.6345,8.3243363327069,4.403054001865957,1.1,0.803,0.536,0.417,0.881
Niger,Residential,Flat,NEPA/PHCN,B and D,Yes,Yes,Generator,6,5,6,3,17.4,0.8,6.7,2,0,Low,8.429,8.429,5.099866427824199,4.886582645426277,0.81,0.766,0.623,1.582,0.281
Sokoto,Commercial,Flat,NEPA/PHCN,B and B,Yes,No,Generator,1,6,3,2,2.6,0.0,4.7,0,0,Low,8.3318,8.3318,9.89565697342094,5.904271335405605,5.9,0.926,0.457,0.289,2.271
Delta,Commercial,Duplex,NEPA/PHCN,B and D,Yes,No,Solar,3,2,10,0,5.8,0.0,9.3,2,1,Very high,6.9088,6.9088,10.402958960463414,6.071891796220597,2.02,0.576,0.399,0.483,1.047
Anambra,Residential,Bungalow,Solar,B and A,Yes,No,Solar,5,5,9,5,13.6,0.0,5.4,1,0,Moderate,9.6374,9.6374,9.82341567777057,5.054333149361975,1.01,0.688,0.495,0.971,0.372
Kaduna,Commercial,Factory,Generator,B and A,Yes,No,Generator,4,3,9,15,11.0,0.0,6.0,3,1,Very high,10.1412,10.1412,8.14757773620177,6.174827228410347,1.54,0.845,0.555,0.917,0.561
Kwara,Commercial,Office,NEPA/PHCN,B and D,No,No,Solar,6,3,9,18,5.7,0.0,8.5,1,1,High,8.7616,8.7616,8.746716349694486,5.12574810119676,0.85,0.73,0.5,0.475,0.899
Abuja,Residential,Duplex,NEPA/PHCN,B and A,Yes,Yes,Solar,5,7,15,2,18.7,0.6,3.7,1,3,Very high,10.8681,10.8681,8.786914938491025,4.760463070394127,0.95,0.494,0.553,0.85,0.255
Benue,Industrial,Office,NEPA/PHCN,B and C,No,Yes,Generator,3,6,11,19,7.8,0.5,9.2,1,3,Very high,6.9088,6.9088,8.710619527942297,6.317164686747284,2.11,0.406,0.442,0.459,0.81
Sokoto,Residential,Bungalow,NEPA/PHCN,B and D,Yes,No,Generator,5,5,7,10,13.0,0.0,6.0,1,0,Low,9.1646,9.1646,9.968760179152325,3.044522437723423,0.61,0.764,0.479,1.083,0.234
Kwara,Residential,Bungalow,Solar,B and E,No,No,UPS,6,1,5,6,9.2,0.0,5.4,2,0,High,9.6593,9.6593,8.438149984075784,6.618204795470328,1.1,1.61,0.534,1.533,0.719
Sokoto,Commercial,Flat,NEPA/PHCN,B and B,Yes,No,Generator,5,8,4,17,8.1,0.0,7.2,1,1,Very high,9.7968,9.7968,10.051864453277146,6.537705576094927,1.31,0.816,0.494,0.675,0.807
Kwara,Commercial,Bungalow,NEPA/PHCN,B and C,Yes,No,Generator,3,3,7,21,3.6,0.0,3.9,0,2,Low,9.341,9.341,9.586651262653996,3.044522437723423,1.01,0.934,0.494,0.36,0.846
Niger,Government,Factory,Solar,B and E,Yes,No,No Backup,3,4,6,21,4.8,0.0,8.4,1,1,High,9.8891,9.8891,7.305188215393037,6.323283115047848,2.11,0.989,0.575,0.48,1.317
Anambra,Residential,Flat,NEPA/PHCN,B and B,Yes,No,Generator,5,3,5,15,7.7,0.0,7.2,0,0,Low,9.1729,9.1729,7.575071699507561,5.8027224225111045,1.16,1.147,0.548,0.962,0.754
Delta,Residential,Office,NEPA/PHCN,B and B,Yes,No,Generator,2,3,10,7,0.0,0.0,5.9,0,0,Low,9.5243,9.5243,6.376726947898627,3.044522437723423,1.52,0.733,0.599,0.0,inf
Plateau,Residential,Office,NEPA/PHCN,B and D,Yes,No,Generator,6,4,4,17,12.2,0.0,7.7,1,1,Moderate,9.6856,9.6856,9.228740054821547,3.9740583963475986,0.66,1.211,0.512,1.525,0.326
Lagos,Industrial,Bungalow,Both,B and C,Yes,No,Generator,5,2,6,11,9.7,0.0,3.8,3,1,High,9.6985,9.6985,10.154790869644193,5.775793010632473,1.16,1.212,0.489,1.212,0.595
Benue,Residential,Flat,Both,B and E,Yes,Yes,Solar,6,4,11,4,5.8,0.5,4.1,1,0,High,9.7374,9.7374,7.071573364211532,6.562302840780143,1.09,0.649,0.579,0.387,1.131
Anambra,Industrial,Shop,Generator,B and B,Yes,Yes,Generator,2,5,7,13,12.0,5.5,6.9,2,0,Moderate,8.7729,8.7729,7.536363938404511,3.9318256327243257,1.97,0.731,0.538,1.0,0.328
Abuja,Residential,Office,Generator,B and E,Yes,Yes,Generator,8,6,5,3,11.9,4.4,7.8,2,1,Moderate,10.1804,10.1804,10.256571054962539,3.044522437723423,0.38,0.925,0.498,1.082,0.256
Rivers,Industrial,Duplex,NEPA/PHCN,B and B,No,Yes,Solar,9,3,7,15,14.0,2.6,5.1,2,0,Very high,8.7823,8.7823,9.87508807801443,6.749111185542539,0.75,0.878,0.471,1.4,0.482
Anambra,Commercial,Shop,Solar,B and D,No,No,UPS,4,5,9,15,6.5,0.0,4.4,0,0,High,8.7309,8.7309,9.484100989086919,6.103005921840889,1.53,0.624,0.479,0.464,0.939
Rivers,Government,Office,NEPA/PHCN,B and C,Yes,Yes,Generator,4,4,8,14,8.7,0.5,1.5,0,0,Low,10.5511,10.5511,7.203405521083095,5.01926462079431,1.25,0.879,0.594,0.725,0.577
Kano,Residential,Duplex,Generator,B and A,Yes,No,Generator,3,8,11,11,11.8,0.0,7.3,1,0,Very high,10.4203,10.4203,9.263881138904212,6.405393733628276,2.14,0.548,0.529,0.621,0.543
Lagos,Commercial,Duplex,Generator,B and A,Yes,No,Generator,6,3,4,8,14.7,0.0,6.5,0,2,High,7.654,7.654,9.598455841749233,5.6937321388027,0.95,1.093,0.444,2.1,0.387
Delta,Industrial,Duplex,Solar,B and D,Yes,No,Solar,6,7,11,22,12.3,0.0,5.8,1,1,Very high,8.5555,8.5555,9.265141008442297,5.744284417965531,0.96,0.475,0.48,0.683,0.467
Sokoto,Commercial,Bungalow,Solar,B and C,No,No,Generator,4,4,5,11,11.2,0.0,3.3,3,1,Moderate,9.6149,9.6149,6.20455776256869,3.2268439945173775,0.81,1.068,0.608,1.244,0.288
Kaduna,Residential,Bungalow,Both,B and C,Yes,No,UPS,4,2,12,14,8.2,0.0,7.9,1,1,Moderate,9.2492,9.2492,9.448333126140598,3.735285826928092,0.93,0.661,0.495,0.586,0.456
Kwara,Agricultural,Flat,NEPA/PHCN,B and D,Yes,No,Generator,1,3,4,8,9.7,0.0,5.5,1,0,Moderate,10.401,10.401,6.423246963533519,6.704169226883458,6.7,1.486,0.618,1.386,0.691
Rivers,Residential,Office,NEPA/PHCN,B and D,Yes,Yes,UPS,4,4,7,13,1.9,3.7,8.0,2,1,Low,6.9088,6.9088,10.44523027893684,4.633757642840004,1.16,0.628,0.398,0.173,2.439
Kaduna,Residential,Factory,NEPA/PHCN,B and D,No,No,UPS,8,3,8,14,6.0,0.0,9.9,1,0,Moderate,9.9256,9.9256,7.4977617006225685,5.344723739362192,0.67,0.902,0.57,0.545,0.891
Kaduna,Commercial,Office,Generator,B and C,No,No,UPS,5,5,7,18,16.6,0.0,7.2,3,2,Very high,9.8947,9.8947,6.6895992691789665,5.159629846774143,1.03,0.825,0.597,1.383,0.311
Niger,Commercial,Flat,NEPA/PHCN,B and C,Yes,Yes,UPS,3,9,4,4,0.5,1.1,6.6,0,1,Low,8.8629,8.8629,8.241966560231802,5.4514675460417115,1.82,0.682,0.518,0.038,10.903
Rivers,Industrial,Office,Generator,B and B,No,No,Generator,11,4,2,11,9.2,0.0,8.3,1,0,High,8.5524,8.5524,9.380758024267314,5.23590990641942,0.48,1.425,0.477,1.533,0.569
Bauchi,Residential,Shop,Both,B and C,Yes,Yes,Generator,4,4,11,26,15.3,1.9,4.0,2,2,Moderate,10.5865,10.5865,5.327876168789581,5.098035484377089,1.27,0.706,0.665,1.02,0.333
Niger,Residential,Shop,NEPA/PHCN,B and B,Yes,No,Solar,4,8,8,10,10.3,0.0,6.4,0,3,Moderate,9.7429,9.7429,8.14902386805177,5.3748153375207615,1.34,0.609,0.545,0.644,0.522
Kaduna,Commercial,Bungalow,Both,B and B,Yes,Yes,Generator,5,5,7,11,10.3,4.8,6.9,1,1,Moderate,9.9285,9.9285,8.598035579260339,5.187385805840755,1.04,0.827,0.536,0.858,0.504
Kwara,Residential,Flat,NEPA/PHCN,B and D,No,Yes,No Backup,1,7,4,8,9.0,4.5,4.8,1,0,Low,9.6885,9.6885,9.220538196952628,4.720282993088596,4.72,0.881,0.512,0.818,0.524
Plateau,Government,Flat,NEPA/PHCN,B and C,Yes,Yes,Solar,2,3,12,10,10.2,2.3,7.2,0,0,Low,10.8363,10.8363,8.85879510585745,5.149237143533884,2.57,0.722,0.55,0.68,0.505
Enugu,Government,Factory,Both,B and C,Yes,No,Generator,4,2,6,13,1.4,0.0,8.8,0,1,Low,10.1513,10.1513,8.562740006372207,3.763522997109702,0.94,1.269,0.542,0.175,2.688
Niger,Commercial,Flat,Generator,B and D,No,No,Generator,2,3,10,19,12.7,0.0,9.4,1,4,High,9.3607,9.3607,9.243968552956167,5.827768454437193,2.91,0.72,0.503,0.977,0.459
Kano,Residential,Duplex,NEPA/PHCN,B and A,No,No,Solar,1,5,3,15,5.4,0.0,4.8,0,2,Low,8.976,8.976,8.90557995798965,4.797442073635214,4.8,1.122,0.502,0.675,0.888
Rivers,Government,Factory,Both,B and C,Yes,No,Generator,1,5,1,6,13.2,0.0,8.8,0,0,Low,9.4059,9.4059,9.193295937366925,4.671893818030999,4.67,1.568,0.506,2.2,0.354
Kwara,Residential,Flat,Generator,B and A,No,Yes,Generator,6,6,11,19,5.9,1.3,2.4,2,0,High,10.4814,10.4814,9.325364048544964,5.922918004572872,0.99,0.617,0.529,0.347,1.004
Niger,Residential,Duplex,Both,B and B,Yes,No,Generator,4,2,5,20,13.2,0.0,5.5,1,2,Moderate,9.6341,9.6341,8.241703159729818,5.564520407322694,1.39,1.376,0.539,1.886,0.422
Benue,Residential,Bungalow,Solar,B and B,No,Yes,Generator,6,3,8,8,13.1,0.5,6.2,1,0,Low,6.9088,6.9088,7.095064377287131,4.81380905109942,0.8,0.628,0.493,1.191,0.367
Bauchi,Residential,Bungalow,NEPA/PHCN,B and B,Yes,No,UPS,10,5,11,19,6.9,0.0,7.2,2,0,High,7.271,7.271,5.6240175061873385,3.7932394694381792,0.38,0.454,0.564,0.431,0.55
Sokoto,Industrial,Bungalow,Both,B and E,Yes,No,Generator,5,4,8,3,8.6,0.0,3.5,1,1,High,8.3596,8.3596,7.741099090035366,5.665734407018671,1.13,0.697,0.519,0.717,0.659
Lagos,Commercial,Bungalow,NEPA/PHCN,B and B,Yes,No,Generator,8,3,10,8,18.1,0.0,6.8,1,0,High,9.5323,9.5323,4.700480365792417,4.157319361383489,0.52,0.733,0.67,1.392,0.23
Rivers,Agricultural,Bungalow,NEPA/PHCN,B and C,Yes,No,Solar,9,3,8,20,5.2,0.0,9.0,2,0,Very high,9.5679,9.5679,7.24422751560335,6.417548942418882,0.71,0.87,0.569,0.473,1.234
Plateau,Residential,Flat,Generator,B and A,No,No,UPS,3,6,5,20,13.0,0.0,10.3,2,0,Moderate,8.7584,8.7584,8.517393171418904,3.3775875160230218,1.13,0.796,0.507,1.182,0.26
Kwara,Commercial,Office,NEPA/PHCN,B and D,No,Yes,Generator,2,4,8,11,9.8,1.4,3.2,0,1,Low,8.1582,8.1582,9.111514017669288,3.044522437723423,1.52,0.68,0.472,0.817,0.311
Kwara,Agricultural,Flat,Generator,B and D,No,No,UPS,3,2,6,16,6.6,0.0,5.7,1,0,Low,8.8788,8.8788,8.199738960630786,5.762051382780177,1.92,1.11,0.52,0.825,0.873
Benue,Industrial,Duplex,Solar,B and B,No,Yes,Generator,3,4,9,12,10.8,1.7,5.9,0,1,Moderate,10.5983,10.5983,9.275097619191461,5.644739934022418,1.88,0.815,0.533,0.831,0.523
Bauchi,Industrial,Bungalow,Generator,B and A,Yes,No,Generator,5,2,13,15,7.2,0.0,1.0,2,0,Very high,10.006,10.006,8.372629740224884,6.862025427275962,1.37,0.667,0.544,0.48,0.953
Anambra,Residential,Flat,Solar,B and B,Yes,Yes,Solar,1,5,11,19,13.9,6.3,4.2,0,4,Moderate,9.151,9.151,8.788745881938135,3.109060958860994,3.11,0.572,0.51,0.869,0.224
Enugu,Industrial,Office,Both,B and D,No,No,Generator,4,5,9,22,6.9,0.0,7.7,2,4,Very high,9.4651,9.4651,9.486910939673246,5.698434868329605,1.42,0.676,0.499,0.493,0.826
Plateau,Residential,Duplex,Both,B and A,Yes,Yes,Generator,5,4,5,3,7.6,0.8,6.1,0,0,Low,10.3095,10.3095,8.89795568688403,6.170238150686251,1.23,1.146,0.537,0.844,0.812
Rivers,Commercial,Duplex,Solar,B and A,No,Yes,UPS,6,4,10,10,8.8,1.9,3.7,2,2,High,10.8492,10.8492,8.29054350077274,4.562262684976814,0.76,0.775,0.567,0.629,0.518
Benue,Commercial,Bungalow,Generator,B and C,Yes,No,Solar,4,2,4,4,22.0,0.0,7.8,1,1,High,9.6314,9.6314,9.231573348384192,5.04148775757902,1.26,1.605,0.511,3.667,0.229
Delta,Commercial,Bungalow,Both,B and B,No,No,Generator,11,3,11,7,11.6,0.0,4.5,0,1,High,9.5766,9.5766,7.124478262493424,4.117409835153096,0.37,0.684,0.573,0.829,0.355
Kwara,Industrial,Bungalow,Both,B and D,Yes,No,Solar,5,1,5,6,6.4,0.0,7.1,6,1,Very high,8.6065,8.6065,8.281723990411392,3.044522437723423,0.61,1.434,0.51,1.067,0.476
Kano,Commercial,Factory,Generator,B and B,No,No,Solar,6,2,12,20,9.6,0.0,6.3,3,1,Very high,10.8682,10.8682,9.13097243659261,4.318820558770089,0.72,0.776,0.543,0.686,0.45
Anambra,Residential,Duplex,NEPA/PHCN,B and E,Yes,Yes,Generator,3,5,11,18,12.0,7.9,1.7,0,0,Low,10.6697,10.6697,7.56164174558878,5.054333149361975,1.68,0.667,0.585,0.75,0.421
Kwara,Commercial,Bungalow,NEPA/PHCN,B and C,Yes,No,Generator,5,4,7,12,7.8,0.0,3.5,0,2,Very high,10.1181,10.1181,9.301003406873425,6.52458967836874,1.3,0.92,0.521,0.709,0.836
Rivers,Commercial,Flat,NEPA/PHCN,B and A,Yes,Yes,No Backup,7,3,13,9,9.4,5.1,5.6,0,2,High,8.8388,8.8388,9.240578555036793,5.304796332645746,0.76,0.552,0.489,0.588,0.564
Abuja,Residential,Flat,Both,B and A,Prepaid,Yes,Solar,5,6,6,12,4.4,0.9,7.1,0,1,Low,10.0552,10.0552,7.602900462204755,3.484312288372662,0.7,0.838,0.569,0.367,0.792
Kwara,Residential,Flat,Both,B and C,No,Yes,Generator,6,3,8,6,3.6,1.3,5.1,0,1,Moderate,10.2503,10.2503,9.361171261678766,6.225152312297863,1.04,0.932,0.523,0.327,1.729
Oyo,Residential,Bungalow,NEPA/PHCN,B and D,Yes,No,Generator,4,3,7,17,16.7,0.0,8.5,2,2,Moderate,7.8555,7.8555,9.142810715182584,5.0401940963378005,1.26,0.786,0.462,1.67,0.302
Abuja,Residential,Factory,Generator,B and C,Yes,Yes,Generator,4,5,9,25,4.6,1.6,1.0,2,0,Low,9.1015,9.1015,6.889591308354466,4.154184562578117,1.04,0.65,0.569,0.329,0.903
Bauchi,Agricultural,Office,Both,B and A,No,Yes,Generator,4,3,10,19,4.7,0.9,7.6,1,2,Moderate,9.8584,9.8584,9.224243277145174,4.760463070394127,1.19,0.758,0.517,0.362,1.013
Kwara,Residential,Flat,NEPA/PHCN,B and C,Yes,No,Generator,7,5,8,9,13.2,0.0,6.1,3,0,Very high,6.9088,6.9088,9.239704980606087,5.995456568377519,0.86,0.531,0.428,1.015,0.454
Kaduna,Commercial,Flat,NEPA/PHCN,B and B,No,Yes,Solar,3,2,4,18,8.5,1.6,7.1,0,2,Very high,7.1717,7.1717,8.313116702819253,7.1067700587177525,2.37,1.195,0.463,1.417,0.836
Plateau,Industrial,Bungalow,NEPA/PHCN,B and C,Yes,Yes,Solar,1,4,7,14,15.1,0.8,4.0,1,3,Moderate,10.0462,10.0462,9.826066405567543,4.887337077751762,4.89,0.913,0.506,1.373,0.324
Kwara,Residential,Factory,NEPA/PHCN,B and C,No,No,Generator,6,2,6,16,13.4,0.0,2.7,1,0,Moderate,8.1324,8.1324,7.353081920515432,6.309918278226516,1.05,1.017,0.525,1.675,0.471
Lagos,Government,Office,Generator,B and D,No,Yes,Generator,3,5,14,2,0.0,4.0,3.7,0,1,Moderate,8.7164,8.7164,10.38588283710658,4.93662988078576,1.65,0.459,0.456,0.0,inf
Bauchi,Residential,Bungalow,NEPA/PHCN,B and D,Yes,No,UPS,8,4,8,4,6.4,0.0,6.2,1,0,Moderate,8.2338,8.2338,7.003065458786462,6.0342845442909105,0.75,0.686,0.54,0.533,0.943
Kaduna,Government,Flat,NEPA/PHCN,B and A,Yes,No,Solar,10,5,10,26,13.3,0.0,7.2,0,0,Very high,8.2234,8.2234,9.86729026422424,6.644700776355086,0.66,0.548,0.455,0.887,0.5
Rivers,Residential,Duplex,NEPA/PHCN,B and D,No,Yes,Solar,2,5,9,3,0.0,0.5,7.2,1,1,Low,6.9088,6.9088,9.232444270883109,5.389984555073861,2.69,0.493,0.428,0.0,inf
Kano,Residential,Flat,Both,B and C,Yes,No,Generator,3,5,12,10,0.8,0.0,2.9,3,1,Moderate,9.4121,9.4121,8.654168646443315,3.5263605246161616,1.18,0.554,0.521,0.047,4.408
Abuja,Residential,Duplex,Generator,B and C,Yes,No,Generator,6,2,4,17,6.6,0.0,10.9,1,1,Moderate,8.944,8.944,10.041595954653758,5.863347044327539,0.98,1.491,0.471,1.1,0.888
Delta,Residential,Office,Generator,B and D,No,No,Generator,1,5,8,19,10.2,0.0,9.1,1,2,Moderate,8.6962,8.6962,8.498010371999463,4.185098925490565,4.19,0.669,0.506,0.785,0.41
Anambra,Industrial,Duplex,Solar,B and B,Yes,Yes,Solar,4,6,6,7,5.9,0.5,6.0,1,1,Moderate,9.3601,9.3601,6.699500340161678,5.0330488889331555,1.26,0.78,0.583,0.492,0.853
Benue,Residential,Flat,Generator,B and D,Yes,No,Generator,5,1,12,5,13.9,0.0,5.1,1,1,Moderate,9.4107,9.4107,8.23323750070527,5.728149831104496,1.15,0.724,0.533,1.069,0.412
Kano,Commercial,Office,NEPA/PHCN,B and D,Yes,Yes,UPS,3,4,7,19,14.5,0.5,7.1,1,0,Moderate,9.3036,9.3036,9.142917695658749,5.304796332645746,1.77,0.846,0.504,1.318,0.366
Kaduna,Residential,Shop,Generator,B and D,Yes,Yes,Generator,5,4,12,7,7.2,1.2,5.6,1,0,Moderate,8.1973,8.1973,9.162745493168499,4.455509411433685,0.89,0.512,0.472,0.45,0.619
Anambra,Industrial,Factory,NEPA/PHCN,B and B,No,No,Solar,8,2,7,17,2.5,0.0,8.2,1,1,High,10.1649,10.1649,6.824373670043086,5.293807211070151,0.66,1.129,0.598,0.278,2.118
Abuja,Industrial,Flat,Both,B and D,Yes,Yes,Generator,1,4,6,4,16.0,6.5,6.5,0,1,Moderate,10.3148,10.3148,9.47975663562107,5.491826112732555,5.49,1.031,0.521,1.6,0.343
Delta,Commercial,Factory,NEPA/PHCN,B and B,No,Yes,Generator,3,5,9,0,13.6,0.5,7.1,0,0,Moderate,9.7466,9.7466,8.997023381479709,5.723585101952381,1.91,0.696,0.52,0.971,0.421
Oyo,Residential,Bungalow,Both,B and B,Yes,No,Generator,1,7,5,3,7.1,0.0,2.7,1,0,Low,9.6566,9.6566,8.81060879571578,4.998562712861986,5.0,0.805,0.523,0.592,0.704
Oyo,Commercial,Flat,Generator,B and D,No,No,UPS,2,7,10,14,18.1,0.0,4.7,0,0,Moderate,7.9889,7.9889,9.19248185367487,4.818667360250496,2.41,0.47,0.465,1.065,0.266
Plateau,Residential,Bungalow,Both,B and C,Yes,No,Solar,3,5,11,5,9.9,0.0,5.3,0,0,Low,9.4241,9.4241,8.877521453852872,5.36550861608836,1.79,0.589,0.515,0.619,0.542
